transaction_id,account_id,transaction_date,transaction_time,amount,merchant_name,merchant_category,location,card_present,fraud_type,risk_score
TXN007704,ACC58525,2025-11-10,02:27:02,8901.51,Global Payments,Financial Services,Toronto Canada,false,unauthorized_transaction,95
TXN007705,ACC15536,2025-11-07,15:23:51,2913.49,Web Services Plus,Online Services,So Paulo Brazil,false,wire_fraud,98
TXN007706,ACC93474,2025-10-25,01:21:18,2949.84,Electronics Express,Electronics,Vancouver Canada,false,skimming_attack,94
TXN007707,ACC60840,2025-11-10,08:42:25,494.53,Designer Handbags,Fashion,Istanbul Turkey,false,phishing_scam,96
TXN007708,ACC34086,2025-10-26,04:19:25,1148.15,Cloud Services,Online Services,Los Angeles CA USA,false,skimming_attack,96
TXN007709,ACC73754,2025-10-27,08:58:55,174.37,Jewel Paradise,Jewelry,Los Angeles CA USA,true,chargeback_fraud,99
TXN007710,ACC36411,2025-11-13,19:04:15,1119.82,Global Payments,Financial Services,Mumbai India,false,stolen_card,98
TXN007711,ACC43957,2025-10-19,06:09:23,182.69,Precious Stones Co,Jewelry,Cairo Egypt,false,card_testing,99
TXN007712,ACC31599,2025-11-10,18:50:04,4319.46,Money Withdrawal,Cash,Seoul South Korea,false,duplicate_location,88
TXN007713,ACC88979,2025-10-27,09:23:31,1835.21,Electronics Express,Electronics,Beijing China,false,skimming_attack,95
TXN007714,ACC99713,2025-10-23,02:20:44,512.89,Electronics Express,Electronics,Madrid Spain,false,chargeback_fraud,87
TXN007715,ACC94693,2025-10-28,07:58:18,442.62,Finance Direct,Financial Services,Moscow Russia,true,identity_theft,99
TXN007716,ACC45466,2025-11-13,16:19:58,1674.93,Gadget Store,Electronics,Dubai UAE,false,recurring_fraud,86
TXN007717,ACC65653,2025-10-25,06:20:16,897.06,Travel Agency Pro,Travel,Madrid Spain,false,chargeback_fraud,88
TXN007718,ACC68985,2025-11-07,18:15:15,774.03,Luxury Watches Ltd,Jewelry,Singapore,false,identity_theft,95
TXN007719,ACC40436,2025-10-17,06:37:51,109.46,Web Services Plus,Online Services,Moscow Russia,false,chargeback_fraud,93
TXN007720,ACC63510,2025-11-10,22:24:00,4501.69,Designer Handbags,Fashion,Vancouver Canada,true,duplicate_location,93
TXN007721,ACC30965,2025-10-21,18:03:43,7339.49,Hotel Booking Express,Travel,Paris France,false,phishing_scam,88
TXN007722,ACC66580,2025-11-08,15:07:09,9766.00,Poker Masters,Gambling,Vancouver Canada,true,counterfeit_merchant,94
TXN007723,ACC56380,2025-10-24,01:17:29,3898.79,Digital Coin Trade,Cryptocurrency,Singapore,false,identity_theft,87
TXN007724,ACC30427,2025-11-06,12:18:34,8209.66,Bitcoin Hub,Cryptocurrency,So Paulo Brazil,false,synthetic_identity,89
TXN007725,ACC60940,2025-11-11,06:06:04,1705.40,Crypto Market Pro,Cryptocurrency,Tokyo Japan,false,phishing_scam,80
TXN007726,ACC15533,2025-10-21,13:07:06,839.62,Subscription Services Pro,Online Services,Paris France,false,chargeback_fraud,86
TXN007727,ACC94781,2025-10-19,04:09:38,492.25,Luxury Watches Ltd,Jewelry,Melbourne Australia,false,account_takeover,86
TXN007728,ACC39325,2025-10-24,23:23:56,2321.64,Money Transfer Plus,Financial Services,Melbourne Australia,false,card_not_present,92
TXN007729,ACC21789,2025-11-08,15:43:55,1895.83,Precious Stones Co,Jewelry,Buenos Aires Argentina,false,friendly_fraud,97
TXN007730,ACC54623,2025-10-24,16:07:54,6396.52,Subscription Services Pro,Online Services,Mumbai India,false,duplicate_location,97
TXN007731,ACC99252,2025-11-08,09:44:05,1687.46,Finance Direct,Financial Services,Melbourne Australia,true,friendly_fraud,93
TXN007732,ACC64019,2025-10-30,01:38:26,545.69,Bet Palace,Gambling,Beijing China,false,phishing_scam,82
TXN007733,ACC11552,2025-10-28,02:58:09,480.53,Digital Platform,Online Services,Sydney Australia,true,counterfeit_merchant,96
TXN007734,ACC68821,2025-10-28,20:22:42,1561.46,Cloud Services,Online Services,Toronto Canada,false,skimming_attack,96
TXN007735,ACC11795,2025-10-18,01:42:34,1899.86,ATM Withdrawal,Cash,Sydney Australia,false,chargeback_fraud,92
TXN007736,ACC62254,2025-11-12,19:03:39,1072.05,Premium Electronics,Electronics,Seoul South Korea,true,unauthorized_transaction,88
TXN007737,ACC47598,2025-10-16,14:00:19,1370.39,Airline Tickets Global,Travel,Melbourne Australia,false,identity_theft,88
TXN007738,ACC83512,2025-10-25,13:48:36,171.22,Trendy Wear,Fashion,Sydney Australia,false,wire_fraud,94
TXN007739,ACC41612,2025-10-26,22:18:59,647.35,Diamond Gallery,Jewelry,Malta,false,identity_theft,93
TXN007740,ACC49024,2025-10-21,19:54:02,9181.19,Cash Advance,Cash,Chicago IL USA,false,duplicate_location,99
TXN007741,ACC43145,2025-10-17,00:35:05,62.47,Retail Galaxy,Retail,Vancouver Canada,false,synthetic_identity,85
TXN007742,ACC14291,2025-11-06,21:22:06,733.58,Finance Direct,Financial Services,Toronto Canada,false,friendly_fraud,96
TXN007743,ACC61609,2025-11-12,13:57:16,1069.44,Casino Royal,Gambling,Chicago IL USA,false,card_not_present,95
TXN007744,ACC77547,2025-10-28,22:29:27,1601.87,Airline Tickets Global,Travel,Paris France,false,card_not_present,99
TXN007745,ACC31665,2025-10-27,11:01:06,60.92,Precious Stones Co,Jewelry,Buenos Aires Argentina,false,skimming_attack,94
TXN007746,ACC71644,2025-10-29,11:12:25,235.66,Cash Advance,Cash,Paris France,false,chargeback_fraud,91
TXN007747,ACC81367,2025-10-30,15:58:11,1672.44,Money Withdrawal,Cash,Dubai UAE,false,card_testing,98
TXN007748,ACC92004,2025-11-09,14:23:29,1456.28,Lucky Games Online,Gambling,New York NY USA,true,recurring_fraud,88
TXN007749,ACC78430,2025-10-20,14:52:53,395.03,Shopping Express,Retail,Berlin Germany,false,account_takeover,89
TXN007750,ACC50906,2025-10-26,19:16:12,227.87,Crypto Exchange Max,Cryptocurrency,Vancouver Canada,false,card_testing,88
TXN007751,ACC66000,2025-11-04,20:23:44,1259.94,Airline Tickets Global,Travel,Seoul South Korea,false,unauthorized_transaction,98
TXN007752,ACC43621,2025-10-20,01:04:24,1337.02,Crypto Exchange Max,Cryptocurrency,Berlin Germany,false,card_not_present,86
TXN007753,ACC85373,2025-10-24,20:58:12,2760.04,ATM Withdrawal,Cash,Buenos Aires Argentina,false,duplicate_location,89
TXN007754,ACC36800,2025-10-28,09:25:52,1587.86,Fashion Elite,Fashion,Singapore,false,duplicate_location,85
TXN007755,ACC36945,2025-10-17,16:27:58,1888.95,Travel Agency Pro,Travel,Tokyo Japan,false,skimming_attack,90
TXN007756,ACC13544,2025-11-14,20:35:45,4122.41,Airline Tickets Global,Travel,Paris France,false,counterfeit_merchant,95
TXN007757,ACC20354,2025-11-06,05:11:25,7524.24,Money Transfer Plus,Financial Services,Chicago IL USA,false,phishing_scam,89
TXN007758,ACC49635,2025-11-01,04:55:49,7669.38,Digital World,Electronics,Malta,false,unauthorized_transaction,90
TXN007759,ACC83662,2025-10-24,03:50:02,9672.81,Digital Platform,Online Services,Vancouver Canada,false,chargeback_fraud,89
TXN007760,ACC55459,2025-11-02,13:15:38,349.33,Crypto Market Pro,Cryptocurrency,New York NY USA,true,duplicate_location,85
TXN007761,ACC48573,2025-11-02,03:36:42,1010.41,Premium Electronics,Electronics,So Paulo Brazil,false,friendly_fraud,87
TXN007762,ACC83312,2025-10-27,06:58:32,1747.36,Subscription Services Pro,Online Services,Mumbai India,false,card_not_present,95
TXN007763,ACC43043,2025-10-29,06:57:36,439.03,Gold & Gems,Jewelry,Nairobi Kenya,false,chargeback_fraud,97
TXN007764,ACC39271,2025-10-22,11:59:58,1578.67,Luxury Watches Ltd,Jewelry,Seoul South Korea,true,wire_fraud,91
TXN007765,ACC85261,2025-11-04,15:13:21,540.85,Cloud Services,Online Services,Chicago IL USA,false,counterfeit_merchant,91
TXN007766,ACC45286,2025-10-23,06:24:17,253.08,Crypto Market Pro,Cryptocurrency,Berlin Germany,false,chargeback_fraud,85
TXN007767,ACC89063,2025-11-08,17:17:03,1420.27,Gold & Gems,Jewelry,Singapore,false,phishing_scam,87
TXN007768,ACC15711,2025-11-05,03:50:02,192.94,Crypto Exchange Max,Cryptocurrency,Buenos Aires Argentina,false,friendly_fraud,98
TXN007769,ACC42481,2025-10-19,02:05:39,889.99,Poker Masters,Gambling,Tokyo Japan,false,counterfeit_merchant,95
TXN007770,ACC93602,2025-10-21,22:38:04,372.75,Tech Haven,Electronics,Mumbai India,false,unauthorized_transaction,97
TXN007771,ACC98473,2025-10-29,19:19:01,856.52,Cash Advance,Cash,Berlin Germany,false,friendly_fraud,98
TXN007772,ACC67290,2025-11-13,15:27:50,285.15,Tech Gadgets Pro,Electronics,Rome Italy,false,unauthorized_transaction,96
TXN007773,ACC54056,2025-10-25,02:20:33,1634.47,Cloud Services,Online Services,Hong Kong,false,synthetic_identity,89
TXN007774,ACC84168,2025-11-05,09:44:12,4619.20,Finance Direct,Financial Services,Houston TX USA,false,chargeback_fraud,87
TXN007775,ACC57326,2025-11-14,19:43:22,484.27,Style Boutique,Fashion,Dubai UAE,false,unauthorized_transaction,93
TXN007776,ACC50068,2025-11-11,12:49:45,1220.09,Airline Tickets Global,Travel,London UK,false,skimming_attack,88
TXN007777,ACC82346,2025-11-08,06:30:41,2095.97,Bet Palace,Gambling,Melbourne Australia,false,duplicate_location,94
TXN007778,ACC16541,2025-10-19,19:21:10,8809.26,Poker Masters,Gambling,Los Angeles CA USA,false,skimming_attack,91
TXN007779,ACC54980,2025-10-22,10:49:46,7703.28,Global Payments,Financial Services,Madrid Spain,true,card_not_present,88
TXN007780,ACC17651,2025-11-13,15:11:35,5967.73,Tech Gadgets Pro,Electronics,Mumbai India,false,friendly_fraud,97
TXN007781,ACC35667,2025-11-07,02:05:59,6354.91,Finance Direct,Financial Services,London UK,false,identity_theft,95
TXN007782,ACC37694,2025-11-03,21:45:10,3143.51,Money Transfer Plus,Financial Services,So Paulo Brazil,false,duplicate_location,99
TXN007783,ACC74198,2025-11-06,04:37:01,4954.39,Luxury Watches Ltd,Jewelry,Toronto Canada,true,skimming_attack,89
TXN007784,ACC55829,2025-10-29,07:09:57,588.95,Gold & Gems,Jewelry,Rome Italy,true,card_not_present,97
TXN007785,ACC42870,2025-10-31,16:09:20,1531.59,Tech Haven,Electronics,Lagos Nigeria,true,duplicate_location,97
TXN007786,ACC32419,2025-11-11,02:34:24,908.80,Digital Coin Trade,Cryptocurrency,Melbourne Australia,false,chargeback_fraud,85
TXN007787,ACC41396,2025-10-22,20:29:14,8640.92,ATM Withdrawal,Cash,Tokyo Japan,false,stolen_card,93
TXN007788,ACC43660,2025-11-06,19:05:07,1014.71,Premium Electronics,Electronics,Lagos Nigeria,false,card_not_present,97
TXN007789,ACC35760,2025-11-11,05:12:21,6567.29,Premium Electronics,Electronics,Mumbai India,false,account_takeover,88
TXN007790,ACC88742,2025-11-07,21:55:25,4665.22,Cloud Services,Online Services,Sydney Australia,false,synthetic_identity,86
TXN007791,ACC86025,2025-10-31,13:41:48,8170.74,Cash Advance,Cash,Istanbul Turkey,false,wire_fraud,90
TXN007792,ACC23122,2025-11-09,09:55:35,667.77,Money Transfer Plus,Financial Services,Sydney Australia,true,unauthorized_transaction,91
TXN007793,ACC46496,2025-11-01,08:30:07,8823.64,Gold & Gems,Jewelry,Dubai UAE,true,wire_fraud,82
TXN007794,ACC88498,2025-10-27,07:42:37,3268.97,Money Withdrawal,Cash,London UK,true,friendly_fraud,86
TXN007795,ACC82250,2025-11-03,23:19:33,1722.03,Cloud Services,Online Services,Paris France,false,card_not_present,78
TXN007796,ACC48706,2025-10-30,04:35:43,258.14,Finance Direct,Financial Services,Cairo Egypt,false,stolen_card,88
TXN007797,ACC70928,2025-10-24,12:27:58,1214.27,Travel Agency Pro,Travel,Toronto Canada,false,phishing_scam,78
TXN007798,ACC61055,2025-11-05,05:50:05,1044.85,Subscription Services Pro,Online Services,Buenos Aires Argentina,false,card_testing,93
TXN007799,ACC10663,2025-11-02,08:10:41,4500.00,Poker Masters,Gambling,Los Angeles CA USA,false,phishing_scam,85
TXN007800,ACC35492,2025-11-08,19:17:36,1048.76,Money Withdrawal,Cash,Madrid Spain,true,chargeback_fraud,91
TXN007801,ACC16035,2025-11-14,09:55:34,846.78,Cloud Services,Online Services,Istanbul Turkey,false,duplicate_location,94
TXN007802,ACC16048,2025-10-30,08:20:54,8882.56,Digital World,Electronics,Malta,false,identity_theft,82
TXN007803,ACC15521,2025-11-02,00:50:18,326.82,SuperMart Online,Retail,Toronto Canada,false,phishing_scam,85
TXN007804,ACC31272,2025-11-11,11:28:30,321.02,Web Services Plus,Online Services,Beijing China,false,identity_theft,93
TXN007805,ACC30316,2025-11-03,16:15:23,1010.44,Shopping Express,Retail,Seoul South Korea,true,card_not_present,91
TXN007806,ACC23764,2025-10-19,05:23:42,1868.26,International Wire Transfer,Financial Services,Berlin Germany,true,counterfeit_merchant,95
TXN007807,ACC94190,2025-10-22,01:44:55,475.62,Luxury Fashion,Fashion,Sydney Australia,false,card_testing,87
TXN007808,ACC58019,2025-10-30,21:18:10,1971.08,SuperMart Online,Retail,Seoul South Korea,true,unauthorized_transaction,98
TXN007809,ACC38174,2025-10-31,08:10:32,1974.14,Bitcoin Hub,Cryptocurrency,So Paulo Brazil,false,skimming_attack,92
TXN007810,ACC16377,2025-11-12,20:22:52,1743.97,Global Payments,Financial Services,Singapore,true,duplicate_location,92
TXN007811,ACC26815,2025-11-07,12:21:19,5784.70,Luxury Fashion,Fashion,Chicago IL USA,false,wire_fraud,87
TXN007812,ACC55113,2025-10-29,19:06:23,437.93,Jewel Paradise,Jewelry,Singapore,true,identity_theft,74
TXN007813,ACC23305,2025-10-16,08:38:18,1882.38,Crypto Exchange Max,Cryptocurrency,Cairo Egypt,false,card_testing,88
TXN007814,ACC25082,2025-10-31,02:33:06,202.85,Digital Platform,Online Services,Melbourne Australia,false,stolen_card,96
TXN007815,ACC19964,2025-11-01,12:35:10,1604.02,Fashion Elite,Fashion,Nairobi Kenya,false,identity_theft,99
TXN007816,ACC48884,2025-11-07,08:18:44,242.12,Online Casino Games,Gambling,Toronto Canada,false,friendly_fraud,94
TXN007817,ACC94427,2025-10-20,10:23:09,92.75,Shopping Express,Retail,Madrid Spain,false,duplicate_location,95
TXN007818,ACC28322,2025-10-28,01:09:14,1385.27,Airline Tickets Global,Travel,Mumbai India,false,account_takeover,93
TXN007819,ACC35911,2025-10-16,02:20:04,569.11,Electronics Express,Electronics,Seoul South Korea,false,friendly_fraud,93
TXN007820,ACC66303,2025-10-25,07:52:39,316.29,Bitcoin Hub,Cryptocurrency,So Paulo Brazil,false,wire_fraud,70
TXN007821,ACC77732,2025-10-15,22:35:16,903.50,International Wire Transfer,Financial Services,Vancouver Canada,false,synthetic_identity,80
TXN007822,ACC36786,2025-11-01,08:31:06,258.16,Cash Advance,Cash,Dubai UAE,true,recurring_fraud,88
TXN007823,ACC63107,2025-11-05,02:54:33,1052.22,Style Boutique,Fashion,Rome Italy,true,synthetic_identity,97
TXN007824,ACC54915,2025-10-29,01:16:50,1933.69,Diamond Gallery,Jewelry,Seoul South Korea,false,counterfeit_merchant,85
TXN007825,ACC28640,2025-11-11,04:51:19,5916.27,Lucky Games Online,Gambling,Malta,false,card_not_present,85
TXN007826,ACC84227,2025-11-12,08:28:18,1703.94,Crypto Market Pro,Cryptocurrency,Dubai UAE,false,duplicate_location,87
TXN007827,ACC91462,2025-10-18,09:40:28,401.17,Crypto Market Pro,Cryptocurrency,Singapore,false,phishing_scam,95
TXN007828,ACC79366,2025-11-06,06:56:56,3667.91,Airline Tickets Global,Travel,Mexico City Mexico,false,unauthorized_transaction,86
TXN007829,ACC70539,2025-11-01,11:40:03,1136.93,Jewel Paradise,Jewelry,Melbourne Australia,false,stolen_card,91
TXN007830,ACC28865,2025-10-15,13:28:14,924.80,Tech Gadgets Pro,Electronics,Sydney Australia,false,card_not_present,88
TXN007831,ACC71362,2025-10-28,01:26:09,968.99,Bitcoin Hub,Cryptocurrency,Mexico City Mexico,false,counterfeit_merchant,92
TXN007832,ACC88402,2025-10-16,15:35:04,890.27,Travel Agency Pro,Travel,Rome Italy,false,synthetic_identity,86
TXN007833,ACC26608,2025-11-14,19:17:15,160.63,Gold & Gems,Jewelry,Mumbai India,false,account_takeover,86
TXN007834,ACC60872,2025-10-16,10:12:15,1613.06,Luxury Fashion,Fashion,Singapore,false,skimming_attack,85
TXN007835,ACC87768,2025-10-16,15:06:31,3976.62,Online Casino Games,Gambling,Singapore,false,duplicate_location,92
TXN007836,ACC15883,2025-11-06,14:37:24,99.86,Poker Masters,Gambling,Singapore,false,unauthorized_transaction,88
TXN007837,ACC97486,2025-10-17,21:01:50,1838.20,Digital World,Electronics,Madrid Spain,true,unauthorized_transaction,88
TXN007838,ACC58388,2025-10-15,09:03:42,3845.38,ATM Withdrawal,Cash,Vancouver Canada,false,wire_fraud,93
TXN007839,ACC16008,2025-10-21,06:31:39,355.81,Digital Platform,Online Services,Istanbul Turkey,false,friendly_fraud,92
TXN007840,ACC99327,2025-10-27,01:41:46,1265.71,Tech Haven,Electronics,Buenos Aires Argentina,false,card_testing,96
TXN007841,ACC85735,2025-10-29,09:30:34,3688.42,Airline Tickets Global,Travel,Istanbul Turkey,true,stolen_card,95
TXN007842,ACC21825,2025-10-20,05:19:33,1124.86,Cloud Services,Online Services,Moscow Russia,false,unauthorized_transaction,96
TXN007843,ACC16311,2025-11-05,11:47:20,5694.28,Shopping Express,Retail,Seoul South Korea,false,duplicate_location,92
TXN007844,ACC60710,2025-11-06,13:31:49,329.38,ATM Withdrawal,Cash,Sydney Australia,false,synthetic_identity,84
TXN007845,ACC17805,2025-11-08,08:32:24,1593.37,Hotel Booking Express,Travel,Beijing China,false,unauthorized_transaction,93
TXN007846,ACC41753,2025-11-08,11:04:43,3068.45,Lucky Games Online,Gambling,Seoul South Korea,false,unauthorized_transaction,93
TXN007847,ACC26682,2025-11-14,03:34:25,3304.82,Luxury Fashion,Fashion,Moscow Russia,false,skimming_attack,92
TXN007848,ACC65495,2025-10-31,12:45:25,1181.93,Hotel Booking Express,Travel,Berlin Germany,false,phishing_scam,87
TXN007849,ACC69846,2025-11-07,11:26:28,1165.56,Gadget Store,Electronics,Nairobi Kenya,false,unauthorized_transaction,96
TXN007850,ACC42293,2025-10-17,03:56:59,1825.38,Tech Haven,Electronics,Buenos Aires Argentina,false,chargeback_fraud,72
TXN007851,ACC98440,2025-10-28,16:48:32,1338.14,Tech Gadgets Pro,Electronics,Berlin Germany,true,recurring_fraud,88
TXN007852,ACC15901,2025-11-10,08:24:05,4502.10,Airline Tickets Global,Travel,Melbourne Australia,false,synthetic_identity,83
TXN007853,ACC31845,2025-10-19,21:58:28,683.32,Digital Coin Trade,Cryptocurrency,Los Angeles CA USA,false,wire_fraud,86
TXN007854,ACC51010,2025-10-24,18:03:41,2356.50,Lucky Games Online,Gambling,Houston TX USA,false,chargeback_fraud,91
TXN007855,ACC47901,2025-10-27,04:50:25,733.21,Lucky Games Online,Gambling,Lagos Nigeria,false,card_not_present,91
TXN007856,ACC68522,2025-10-15,17:33:44,1499.93,ATM Withdrawal,Cash,Malta,false,wire_fraud,95
TXN007857,ACC64504,2025-10-28,00:48:05,4871.11,ATM Withdrawal,Cash,London UK,false,account_takeover,88
TXN007858,ACC10968,2025-11-14,04:11:45,1705.63,Luxury Fashion,Fashion,Madrid Spain,false,duplicate_location,86
TXN007859,ACC20571,2025-11-11,20:56:42,4731.32,Retail Galaxy,Retail,Mumbai India,true,chargeback_fraud,99
TXN007860,ACC29654,2025-11-12,02:20:37,74.63,Subscription Services Pro,Online Services,Toronto Canada,false,account_takeover,91
TXN007861,ACC77106,2025-10-25,23:25:17,4024.16,Retail Galaxy,Retail,Mumbai India,false,duplicate_location,95
TXN007862,ACC66532,2025-10-31,20:35:07,952.98,Poker Masters,Gambling,Los Angeles CA USA,true,card_testing,89
TXN007863,ACC24433,2025-11-09,20:58:49,7624.69,Travel Agency Pro,Travel,Lagos Nigeria,false,skimming_attack,95
TXN007864,ACC60411,2025-10-30,11:21:50,1167.45,Subscription Services Pro,Online Services,Cairo Egypt,false,wire_fraud,99
TXN007865,ACC65528,2025-10-30,19:31:50,432.76,Poker Masters,Gambling,Cairo Egypt,false,skimming_attack,98
TXN007866,ACC43902,2025-10-19,11:08:55,213.30,Trendy Wear,Fashion,Hong Kong,false,wire_fraud,98
TXN007867,ACC68487,2025-10-18,22:12:36,7889.08,Subscription Services Pro,Online Services,Buenos Aires Argentina,false,recurring_fraud,92
TXN007868,ACC93795,2025-10-24,20:12:26,3759.99,Gold & Gems,Jewelry,Paris France,false,phishing_scam,80
TXN007869,ACC45438,2025-11-02,13:31:57,704.41,Money Withdrawal,Cash,Seoul South Korea,false,stolen_card,96
TXN007870,ACC70772,2025-11-04,18:25:20,885.90,Money Withdrawal,Cash,Singapore,false,account_takeover,99
TXN007871,ACC90724,2025-11-11,22:04:44,1695.08,Designer Handbags,Fashion,Malta,false,account_takeover,97
TXN007872,ACC10380,2025-11-01,02:37:02,3299.91,Finance Direct,Financial Services,Lagos Nigeria,false,stolen_card,92
TXN007873,ACC71679,2025-10-21,05:38:52,1403.78,Finance Direct,Financial Services,Singapore,false,phishing_scam,96
TXN007874,ACC92645,2025-11-07,20:27:38,7537.42,Subscription Services Pro,Online Services,Vancouver Canada,false,recurring_fraud,70
TXN007875,ACC63519,2025-10-29,06:13:18,1641.89,Digital Platform,Online Services,Paris France,false,account_takeover,98
